Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Vol,MA5,MA10,DIF,MACD9,OSC,K,D,S_P500,SOXX,ADR,TaiwanAll
2016/7/28,175,176.5,173,176.5,173.4,171.85,169.08,160.01,31138,31393,34157,3.39,2.99,0.41,92.77%,89.08%,2166.58,774.93,28.1,9076.64
2016/7/29,177,177,172.5,172.5,173.7,172.15,169.58,160.43,30009,31434,32976,3.33,3.06,0.27,76.43%,84.86%,2170.06,770.52,28.139999,8984.41
2016/8/1,175,177,174.5,177,174.8,172.9,170.13,160.93,34704,32939,33969,3.46,3.14,0.32,84.29%,84.67%,2173.6,766.78,27.780001,9080.71
2016/8/2,177.5,177.5,175.5,176,175.4,173.45,170.63,161.39,15366,29465,31134,3.52,3.21,0.3,83.64%,84.33%,2170.84,768.02,28.620001,9068.76
2016/8/3,172.5,174,172,172.5,174.9,173.7,171.05,161.81,21652,26574,29392,3.24,3.22,0.02,69.49%,79.38%,2157.03,755.73,28.16,9001.71
2016/8/4,173,174.5,172.5,174.5,174.5,173.95,171.7,162.27,14292,23205,27299,3.09,3.19,-0.11,67.89%,75.55%,2163.79,756.53,28.16,9024.71
2016/8/5,175,177.5,174,177,175.4,174.55,172.33,162.77,25804,22364,26899,3.12,3.18,-0.06,75.82%,75.64%,2164.25,763.58,28.4,9092.12
2016/8/8,178,178,176.5,178,175.6,175.2,172.73,163.3,16242,18671,25805,3.21,3.18,0.03,83.88%,78.39%,2182.87,773.78,28.790001,9150.26
2016/8/9,178.5,179.5,177,178.5,176.1,175.75,173.1,163.88,16443,18887,24176,3.3,3.21,0.1,84.81%,80.53%,2180.89,772.44,29.09,9155.08
2016/8/10,179,179.5,178,179.5,177.5,176.2,173.65,164.46,19308,18418,22496,3.4,3.25,0.15,89.87%,83.64%,2181.74,778.78,29.4,9200.42
2016/8/11,177.5,178,175.5,176.5,177.9,176.2,174.03,164.95,28216,21203,22204,3.24,3.24,-0.01,79.91%,82.40%,2175.49,772.82,29.219999,9131.83
2016/8/12,178.5,178.5,177,177.5,178,176.7,174.43,165.46,23987,20839,21601,3.15,3.23,-0.07,77.72%,80.84%,2185.79,776.26,29.139999,9150.39
2016/8/15,178.5,179,177.5,179,178.2,176.9,174.9,165.99,13660,20323,19497,3.13,3.21,-0.08,82.93%,81.53%,2184.05,779.84,29.24,9148.51
2016/8/16,178,179,175,175.5,177.6,176.85,175.15,166.44,34284,23891,21389,2.89,3.14,-0.26,69.57%,77.55%,2190.15,790.44,29.389999,9110.36
2016/8/17,177,177.5,176,177,177.1,177.3,175.5,166.83,24170,24863,21641,2.71,3.06,-0.34,64.56%,73.22%,2178.15,784.61,29.08,9117.7
2016/8/18,176,176.5,175,176,177,177.45,175.7,167.24,27900,24800,23001,2.47,2.94,-0.47,50.45%,65.63%,2182.22,784.61,28.98,9122.5
2016/8/19,177,177.5,174,174.5,176.4,177.2,175.88,167.58,23497,24702,22771,2.18,2.79,-0.6,36.66%,55.97%,2187.02,790.16,29.16,9034.27
2016/8/22,173,174,171.5,173,175.2,176.7,175.95,167.88,21822,26335,23329,1.76,2.58,-0.82,30.69%,47.55%,2183.87,797.06,28.639999,8981.81
2016/8/23,174,175,173.5,174,174.9,176.25,176,168.17,21468,23771,23831,1.51,2.37,-0.86,31.57%,42.22%,2182.64,797.29,28.4,9030.93
2016/8/24,175,175.5,173.5,173.5,174.2,175.65,175.93,168.44,12532,21444,23154,1.28,2.15,-0.87,29.94%,38.13%,2186.9,801.31,28.5,9017.38
2016/8/25,175,177,174.5,177,174.4,175.7,175.95,168.78,23974,20659,22729,1.28,1.98,-0.7,44.40%,40.22%,2175.44,794.34,28.389999,9115.47
2016/8/26,175,177,175,177,174.9,175.65,176.18,169.08,15805,19120,21911,1.27,1.84,-0.56,54.05%,44.83%,2172.47,797.47,28.6,9131.72
2016/8/29,175,177,174,176.5,175.6,175.4,176.15,169.38,16967,18149,22242,1.22,1.71,-0.5,63.81%,51.15%,2169.04,801.4,28.639999,9110.17
2016/8/30,176,176.5,174,174.5,175.7,175.3,176.08,169.61,19752,17806,20789,1.07,1.58,-0.52,59.21%,53.84%,2180.38,803.62,28.700001,9110.56
2016/8/31,176.5,177,174.5,176,176.2,175.2,176.25,169.88,42461,23792,22618,1.02,1.47,-0.45,64.47%,57.38%,2176.12,802.07,28.620001,9068.85
2016/9/1,176,176,173,173.5,175.5,174.95,176.2,170.08,26101,24217,22438,0.82,1.34,-0.52,55.10%,56.62%,2170.95,801.48,28.74,9001.15
2016/9/2,176.5,176.5,174,174.5,175,174.95,176.08,170.29,19489,24954,22037,0.72,1.21,-0.5,49.23%,54.16%,2170.86,808.36,28.959999,8987.55
2016/9/5,176.5,177.5,176.5,176.5,175,175.3,176,170.48,27983,27157,22653,0.79,1.13,-0.34,58.75%,55.69%,2179.98,806.95,29.139999,9090.13
2016/9/6,177,179,176.5,179,175.9,175.8,176.03,170.76,29647,29136,23471,0.96,1.09,-0.14,72.50%,61.29%,2186.48,805.1,29.49,9181.85
2016/9/7,180.5,185,180,184,177.5,176.85,176.25,171.13,50851,30814,27303,1.47,1.17,0.3,78.89%,67.16%,2186.16,799.2,29.82,9259.07
2016/9/8,182.5,184.5,182.5,183,179.4,177.45,176.58,171.46,30308,31656,27936,1.86,1.31,0.55,80.37%,71.56%,2181.3,797.57,29.790001,9262.89
2016/9/9,181,181,179.5,179.5,180.4,177.7,176.68,171.78,30636,33885,29420,1.87,1.42,0.45,71.64%,71.59%,2127.81,768.37,28.59,9164.88
2016/9/10,177,179,176,178,180.7,177.85,176.63,172.03,15470,31382,29270,1.69,1.47,0.21,61.65%,68.27%,2159.04,783.95,28.99,9053.69
2016/9/12,177.5,177.5,174,175,179.9,177.9,176.6,172.23,42752,34003,31570,1.33,1.44,-0.11,46.65%,61.07%,2127.02,776.73,28.49,8947.06
2016/9/13,176.5,176.5,173.5,175,178.1,177.8,176.5,172.38,38439,31521,31168,1.01,1.36,-0.34,35.45%,52.53%,2125.77,783.72,28.620001,8940.83
2016/9/14,174,176,173.5,173.5,176.2,177.8,176.38,172.51,52966,36053,33854,0.68,1.22,-0.54,23.63%,42.90%,2147.26,801.77,29.18,8902.3
2016/9/19,179.5,183,178.5,182.5,176.8,178.6,176.78,172.82,57297,41385,37635,1.01,1.18,-0.17,41.84%,42.54%,2139.16,801.55,28.91,9152.88
2016/9/20,182,183.5,181.5,183,177.8,179.25,177.28,173.22,23647,43020,37201,1.35,1.21,0.13,55.43%,46.84%,2139.12,803.06,29.93,9161.58
2016/9/21,181,184,180.5,184,179.6,179.75,177.78,173.69,26262,39722,36863,1.63,1.3,0.33,68.77%,54.15%,2139.76,799.11,29.9,9228.5
2016/9/22,185,185.5,183.5,185.5,181.7,179.9,178.38,174.17,21213,36277,33899,1.98,1.43,0.54,79.18%,62.49%,2163.12,810.65,30.5,9235.26
2016/9/23,185,187.5,184.5,187.5,184.5,180.35,178.9,174.64,23141,30312,33182,2.37,1.62,0.75,86.12%,70.37%,2177.18,813.51,30.66,9284.62
2016/9/26,183.5,185,183,183,184.6,180.7,179.2,174.98,25219,23896,32641,2.39,1.77,0.61,80.03%,73.59%,2164.69,804.59,30.120001,9194.52
2016/9/29,185.5,187.5,185.5,185.5,185.1,181.45,179.65,175.31,57779,30723,36872,2.57,1.93,0.64,81.93%,76.37%,2146.1,796.64,29.84,9270.9
2016/9/30,185.5,186.5,182.5,182.5,184.8,182.2,180.05,175.58,45163,34503,37113,2.49,2.05,0.45,76.05%,76.26%,2151.13,822.64,30.4,9166.85
2016/10/3,186,186.5,184.5,186,184.9,183.3,180.55,175.95,18988,34058,35168,2.58,2.15,0.43,78.48%,77.00%,2168.27,835.6,30.59,9234.2
2016/10/4,185,187,185,187,184.8,184.65,181.23,176.38,17140,32858,31585,2.68,2.26,0.42,83.27%,79.09%,2161.2,829.49,30.719999,9287.77
2016/10/5,186,186,184.5,186,185.4,185,181.8,176.73,19144,31643,27770,2.66,2.34,0.32,81.70%,79.96%,2150.49,827.34,30.389999,9272.28
2016/10/6,185,187.5,185,187.5,185.8,185.45,182.35,177.03,15716,23230,26977,2.71,2.41,0.3,87.80%,82.57%,2159.73,833.71,30.530001,9284.31
2016/10/7,188,188,186,188,186.9,185.85,182.8,177.31,15870,17372,25937,2.77,2.48,0.28,91.87%,85.67%,2160.77,838.6,30.77,9265.81
2016/10/11,191,191,186,187.5,187.2,186.05,182.98,177.63,31108,19796,26927,2.82,2.55,0.27,80.85%,84.07%,2153.74,837.02,31.18,9219.82
2016/10/12,186.5,190,186,189.5,187.7,186.25,183.3,177.97,24592,21286,27072,2.89,2.62,0.27,81.35%,83.16%,2136.73,815.31,30.73,9252.6
2016/10/13,190.5,191,187,188.5,188.2,186.8,183.75,178.28,40728,25603,28623,2.91,2.68,0.24,77.76%,81.36%,2139.18,812.62,31.35,9219.17
2016/10/14,187,189,186.5,188,188.3,187.05,184.25,178.59,34340,29328,26279,2.83,2.71,0.12,69.79%,77.51%,2132.55,803.05,30.530001,9165.17
2016/10/17,186.5,187.5,185,186.5,188,187.45,184.83,178.86,37878,33729,25550,2.61,2.69,-0.08,56.78%,70.60%,2132.98,809.39,30.66,9176.22
2016/10/18,186.5,187,185.5,187,187.9,187.55,185.43,179.14,40652,35638,27717,2.43,2.64,-0.21,50.68%,63.96%,2126.5,805,30.57,9222.58
2016/10/19,187.5,189.5,187.5,189.5,187.9,187.8,186.23,179.43,38144,38348,29817,2.45,2.6,-0.15,58.78%,62.23%,2139.6,814.74,30.860001,9283.99
2016/10/20,189.5,190.5,189,190.5,188.3,188.25,186.63,179.76,15736,33350,29476,2.53,2.58,-0.06,69.75%,64.74%,2144.29,810.93,30.98,9317.24
2016/10/21,191,192,188.5,188.5,188.4,188.35,186.9,180.04,22317,30945,30137,2.5,2.57,-0.07,63.16%,64.21%,2141.34,816.72,31.059999,9306.57
2016/10/24,191,191,189.5,191,189.3,188.65,187.25,180.34,14381,26246,29988,2.55,2.56,-0.02,70.68%,66.37%,2141.16,814.53,31.08,9322.5
2016/10/25,192,193,191,193,190.5,189.2,187.63,180.64,19146,21945,28791,2.71,2.59,0.11,80.45%,71.06%,2151.33,829.79,31.41,9385.65
2016/10/26,190.5,192.5,190.5,191.5,190.9,189.4,187.83,180.89,24885,19293,28821,2.72,2.62,0.1,80.72%,74.28%,2143.16,828.67,31.549999,9362.25
2016/10/27,191.5,191.5,188.5,188.5,190.5,189.4,188.1,181.16,26883,21522,27436,2.52,2.6,-0.08,68.40%,72.32%,2139.43,827.22,31.209999,9299.55
2016/10/28,189.5,190,188.5,189.5,190.7,189.55,188.3,181.37,33107,23680,27313,2.35,2.55,-0.2,63.38%,69.34%,2133.04,823.74,30.77,9306.92
2016/10/31,189,190.5,186.5,188.5,190.2,189.75,188.6,181.58,25831,25970,26108,2.11,2.46,-0.35,52.51%,63.73%,2126.41,818.88,30.77,9290.12
2016/11/1,188.5,189.5,187.5,189.5,189.5,190,188.78,181.86,15129,25167,23556,1.94,2.36,-0.41,50.39%,59.28%,2126.15,823.52,31.1,9272.7
2016/11/2,187.5,188,186,186,188.4,189.65,188.73,182.05,16530,23496,21395,1.59,2.2,-0.61,33.59%,50.72%,2111.72,816.08,30.709999,9139.04
2016/11/3,185.5,186.5,184.5,184.5,187.6,189.05,188.65,182.18,25532,23226,22374,1.18,2,-0.82,22.40%,41.28%,2097.94,810.57,30.389999,9067.27
2016/11/4,184.5,186,184,184.5,186.6,188.65,188.5,182.28,15107,19626,21653,0.82,1.76,-0.94,16.78%,33.11%,2088.66,808,30.280001,9068.15
2016/11/7,186.5,189,186,189,186.7,188.45,188.55,182.46,21430,18746,22358,0.81,1.57,-0.76,30.80%,32.34%,2085.18,802.88,30.24,9189.84
2016/11/8,190,190,188,188.5,186.5,188,188.6,182.61,15954,18911,22039,0.83,1.42,-0.59,40.53%,35.07%,2131.52,825.87,31.35,9217.43
2016/11/9,190,190.5,182,182,185.7,187.05,188.23,182.7,55579,26720,25108,0.47,1.23,-0.76,27.02%,32.39%,2139.56,827.68,31.34,8943.2
2016/11/10,187,188,185.5,185.5,185.9,186.75,188.08,182.83,38869,29388,26307,0.34,1.06,-0.71,31.74%,32.17%,2163.26,823.59,30.59,9152.18
2016/11/11,181.5,183,181,181.5,185.3,185.95,187.75,182.88,67636,39894,29760,-0.11,0.82,-0.93,22.91%,29.09%,2167.48,806.09,29.440001,8957.76
2016/11/14,181,182,180,180.5,183.6,185.15,187.45,182.96,48033,45214,31980,-0.54,0.55,-1.09,16.86%,25.01%,2164.45,837.24,29.93,8940.4
2016/11/15,179.5,182,179,180,181.9,184.2,187.1,183.01,33529,48729,33820,-0.92,0.26,-1.17,14.14%,21.39%,2164.2,832.08,28.85,8931.03
2016/11/16,180.5,183,180,180,181.5,183.6,186.63,183.08,35294,44672,35696,-1.16,-0.03,-1.13,12.33%,18.37%,2180.39,847.9,29.200001,8962.22
2016/11/17,182,182.5,180.5,181.5,180.7,183.3,186.18,183.19,23256,41550,35469,-1.28,-0.28,-1,15.46%,17.40%,2176.94,857.55,29.860001,8995.26
2016/11/18,181.5,181.5,180,181,180.6,182.95,185.8,183.33,23731,32769,36331,-1.4,-0.5,-0.9,16.11%,16.97%,2187.12,866.84,29.469999,9008.79
2016/11/21,180.5,181.5,180,181,180.7,182.15,185.3,183.44,15623,26287,35750,-1.49,-0.7,-0.79,16.53%,16.82%,2181.9,872.63,29.469999,9041.11
2016/11/22,182,185,181.5,184,181.5,181.7,184.85,183.62,31348,25850,37290,-1.32,-0.82,-0.49,29.54%,21.06%,2198.18,879.01,29.65,9133.39
2016/11/23,184.5,186.5,184,185.5,182.6,182.05,184.55,183.76,23069,23405,34039,-1.03,-0.86,-0.16,48.58%,30.24%,2202.94,888.27,29.91,9178.23
2016/11/24,184,185,183,183,182.9,181.8,184.28,183.86,19099,22574,32062,-0.94,-0.88,-0.06,50.17%,36.88%,2204.72,889.31,29.889999,9152.11
2016/11/25,182.5,183.5,182,182,183.1,181.85,183.9,183.95,10227,19873,26321,-0.95,-0.89,-0.06,46.78%,40.18%,2204.72,889.31,29.889999,9159.07
2016/11/28,181.5,184,181.5,184,183.7,182.2,183.68,184.11,22360,21221,23754,-0.87,-0.89,0.02,51.70%,44.02%,2213.35,890.97,29.66,9222.24
2016/11/29,183.5,185,182,182,183.3,182.4,183.3,184.21,26895,20330,23090,-0.84,-0.88,0.04,44.72%,44.25%,2201.72,887.26,29.66,9192.38
2016/11/30,181.5,183,181.5,183,182.8,182.7,183.15,184.37,54053,26527,24966,-0.82,-0.87,0.04,45.20%,44.57%,2204.66,885.25,29.549999,9240.71
2016/12/1,182,183,181.5,183,182.8,182.85,183.08,184.51,13923,25492,24033,-0.8,-0.85,0.06,45.52%,44.88%,2198.81,879.47,29.690001,9263.53
2016/12/2,179,179.5,178,178,182,182.55,182.75,184.53,53946,34235,27054,-1.11,-0.9,-0.2,30.34%,40.04%,2191.08,836.79,28.549999,9189.49
2016/12/5,178,180,178,179,181,182.35,182.25,184.53,32250,36213,28717,-1.29,-0.98,-0.31,24.15%,34.74%,2191.95,847.7,28.860001,9160.66
2016/12/6,181,183,180.5,182,181,182.15,181.93,184.5,27729,36380,28355,-1.19,-1.02,-0.16,35.15%,34.88%,2204.71,858.13,29.02,9250.77
2016/12/7,183,183.5,181.5,181.5,180.7,181.75,181.9,184.48,14529,28475,27501,-1.08,-1.04,-0.05,40.10%,36.62%,2212.23,870,29.51,9263.89
2016/12/8,184,185.5,183,185.5,181.2,182,181.9,184.58,27277,31146,28319,-0.76,-0.98,0.22,60.07%,44.43%,2241.35,888.45,29.93,9375.86
2016/12/9,186,186,184.5,186,182.8,182.4,182.13,184.71,24891,25335,29785,-0.44,-0.87,0.43,73.38%,54.08%,2246.19,895.7,30.040001,9392.68
2016/12/12,186,187,184,185,184,182.5,182.35,184.88,18818,22649,29431,-0.21,-0.74,0.53,74.84%,61.00%,2259.53,892.51,30.120001,9349.94
2016/12/13,186.5,186.5,184.5,186,184.8,182.9,182.65,185.06,23693,21842,29111,0.01,-0.59,0.6,79.53%,67.18%,2256.96,885.46,29.9,9382.14
2016/12/14,186.5,187.5,185.5,187.5,186,183.35,183.03,185.29,16769,22290,25383,0.28,-0.42,0.7,86.35%,73.57%,2271.72,895.55,30.360001,9368.52
2016/12/15,185,187.5,184.5,187,186.3,183.75,183.3,185.37,24245,21683,26415,0.45,-0.24,0.69,89.15%,78.76%,2253.28,894.28,29.870001,9360.35
2016/12/16,185.5,187,185,185,186.1,184.45,183.5,185.4,36267,23958,24647,0.5,-0.1,0.59,80.86%,79.46%,2262.03,909.97,30.16,9326.78
2016/12/19,184,184.5,182.5,182.5,185.6,184.8,183.58,185.38,20553,24305,23477,0.33,-0.01,0.34,59.46%,72.79%,2258.07,900.85,29.48,9239.32
2016/12/20,181,182.5,180,182.5,184.9,184.85,183.5,185.33,24243,24415,23129,0.11,0.01,0.09,50.75%,65.45%,2262.53,909.68,29.27,9242.41
2016/12/21,181,182,180,180,183.4,184.7,183.23,185.2,32234,27508,24899,-0.18,-0.03,-0.16,33.83%,54.91%,2270.76,917.99,29.309999,9204.26
2016/12/22,180,180.5,179,179,181.8,184.05,183.03,185.13,26509,27961,24822,-0.49,-0.12,-0.37,22.56%,44.13%,2265.18,918.33,29.139999,9118.75
2016/12/23,179,180,178.5,178.5,180.5,183.3,182.85,185.02,24377,25583,24771,-0.77,-0.25,-0.52,15.04%,34.43%,2260.96,923.06,28.74,9078.64
2016/12/26,179,180,179,179.5,179.9,182.75,182.63,184.97,5694,22611,23458,-0.93,-0.39,-0.55,13.73%,27.53%,2263.79,927.92,29.049999,9110.54
2016/12/27,180,180.5,179.5,180,179.4,182.15,182.53,184.87,8276,19418,21917,-1.01,-0.51,-0.5,14.71%,23.26%,2263.79,927.92,29.049999,9109.27
2016/12/28,181,182,180.5,182,179.8,181.6,182.48,184.78,21441,17259,22384,-0.92,-0.59,-0.33,23.53%,23.35%,2268.88,939.21,29.1,9201.4
2016/12/29,180,181.5,180,180,180,180.9,182.33,184.68,30212,18000,22981,-0.95,-0.66,-0.28,24.02%,23.57%,2249.92,921.09,29.120001,9153.09
2016/12/30,181,182.5,180,181.5,180.6,180.55,182.5,184.58,36748,20474,23029,-0.88,-0.71,-0.17,41.01%,29.39%,2249.26,921.2,29.129999,9253.5
2017/1/3,181.5,183.5,181,183,181.3,180.6,182.7,184.5,23551,24046,23329,-0.71,-0.71,0,57.34%,38.70%,2238.83,906.47,28.75,9272.88
2017/1/4,183,184,181.5,183,181.9,180.65,182.75,184.43,24482,27287,23352,-0.55,-0.68,0.12,65.50%,47.64%,2257.83,907.34,29.309999,9286.96
2017/1/5,182,183.5,181.5,183.5,182.2,181,182.85,184.33,21374,27273,22266,-0.41,-0.62,0.21,73.97%,56.41%,2270.75,909.77,29.299999,9358.14
2017/1/6,184,184.5,183.5,184,183,181.5,182.78,184.25,23121,25855,21928,-0.22,-0.54,0.32,79.62%,64.15%,2269,901.69,29.799999,9372.22
2017/1/9,184,185,183,184,183.5,182.05,182.68,184.18,18584,22222,21348,-0.07,-0.45,0.38,80.35%,69.55%,2276.98,908.65,29.629999,9342.42
2017/1/10,184.5,185.5,183.5,184,183.7,182.5,182.63,184.14,20691,21650,22848,0.08,-0.34,0.42,77.81%,72.30%,2268.9,918.58,30.040001,9349.64
2017/1/11,185,185,181.5,182,183.5,182.7,182.43,184.06,29747,22703,24995,0.06,-0.26,0.32,63.99%,69.53%,2268.9,923.06,30.07,9345.74
2017/1/12,182.5,185.5,182.5,184.5,183.7,182.95,182.28,183.98,48600,28149,27711,0.17,-0.18,0.35,69.94%,69.67%,2275.32,926.54,30.17,9410.18
2017/1/13,180.5,182.5,180.5,181.5,183.2,183.1,182,183.83,53089,34142,29999,0.04,-0.13,0.17,53.29%,64.21%,2270.44,918.16,29.290001,9378.83
2017/1/16,180,180.5,179,179.5,182.3,182.9,181.73,183.68,30878,36601,29412,-0.22,-0.15,-0.07,38.09%,55.50%,2274.64,924.67,29.440001,9292.33
2017/1/17,180.5,181,179.5,181,181.7,182.7,181.65,183.51,13207,35104,28377,-0.33,-0.19,-0.15,35.65%,48.89%,2274.64,924.67,29.440001,9354.53
2017/1/18,180.5,181,179.5,181,181.5,182.5,181.58,183.31,23811,33917,28310,-0.42,-0.23,-0.19,34.02%,43.93%,2267.89,909.48,29.620001,9341.97
2017/1/19,179.5,181,179.5,180.5,180.7,182.2,181.6,183.13,25936,29384,28766,-0.5,-0.29,-0.22,30.37%,39.41%,2271.89,922.36,29.49,9318.12
2017/1/20,181,181.5,180.5,181,180.6,181.9,181.7,183,42317,27230,30686,-0.51,-0.33,-0.18,30.51%,36.44%,2263.69,918.03,29.629999,9331.46
2017/1/23,182.5,185,182.5,185,181.7,182,182.03,182.93,58299,32714,34658,-0.25,-0.31,0.07,51.11%,41.33%,2271.31,930.01,30.07,9424.05
2017/1/24,185,186.5,184.5,185.5,182.6,182.15,182.33,182.88,72014,44475,39790,0.06,-0.24,0.3,62.96%,48.54%,2265.2,923.77,30.33,9447.95
2017/2/2,188,188.5,184,184.5,183.3,182.4,182.55,182.79,153704,70454,52186,0.28,-0.14,0.42,61.27%,52.78%,2280.07,942.41,30.82,9428.97
2017/2/3,186,186,183.5,184.5,184.1,182.4,182.68,182.77,30388,71344,50364,0.4,-0.03,0.43,60.15%,55.24%,2280.85,959.08,30.780001,9455.56
2017/2/6,184.5,185.5,184,184.5,184.8,182.7,182.9,182.77,29703,68822,48026,0.48,0.07,0.41,58.62%,56.36%,2297.42,964.02,30.969999,9538.01
2017/2/7,183.5,185,183,184.5,184.7,183.2,183.05,182.77,23982,61958,47336,0.51,0.16,0.35,57.60%,56.77%,2292.56,967.39,30.870001,9554.56
2017/2/8,183.5,184.5,183,183.5,184.3,183.45,183.08,182.68,45607,56677,50576,0.48,0.22,0.26,53.21%,55.59%,2293.08,970.59,30.52,9543.25
2017/2/9,184,185.5,183.5,184,184.2,183.75,183.13,182.6,23420,30620,50537,0.5,0.28,0.22,50.06%,53.74%,2294.67,972.14,30.33,9590.18
2017/2/10,184.5,185.5,184,185.5,184.4,184.25,183.23,182.66,49257,34394,52869,0.58,0.34,0.24,50.04%,52.51%,2307.87,963.81,30.209999,9665.59
2017/2/13,186.5,188,186.5,187.5,185,184.9,183.4,182.69,26156,33684,51253,0.82,0.44,0.38,60.63%,55.22%,2316.1,963.05,30.709999,9710.32
2017/2/14,189,190,187.5,187.5,185.6,185.15,183.58,182.79,46717,38231,50095,1.05,0.56,0.49,61.85%,57.43%,2328.25,965.7,31.690001,9718.78
2017/2/15,187,189.5,186.5,189,186.7,185.5,183.83,182.93,39928,37096,46886,1.25,0.7,0.56,69.80%,61.55%,2337.58,962.63,31.33,9799.76
2017/2/16,190,190.5,188,189,187.7,185.95,184.18,183.08,28371,38086,34353,1.45,0.85,0.6,73.20%,65.44%,2349.25,970.54,31.75,9771.25
2017/2/17,190,190.5,189,189.5,188.5,186.45,184.43,183.24,20408,32316,33355,1.62,1,0.62,77.69%,69.52%,2347.22,971.24,32.32,9759.76
2017/2/18,190,190.5,189.5,189.5,188.9,186.95,184.83,183.38,3517,27788,30736,1.75,1.15,0.6,80.68%,73.24%,2351.16,976.8,32.34,9779.92
2017/2/20,190,190.5,189.5,190,189.4,187.5,185.35,183.53,13280,21101,29666,1.85,1.29,0.56,84.74%,77.07%,2351.16,976.8,32.34,9753.2
2017/2/21,190,190,188.5,190,189.6,188.15,185.8,183.68,31988,19513,28304,1.88,1.41,0.47,87.26%,80.47%,2351.16,976.8,32.34,9763.93
2017/2/22,190.5,191,188.5,188.5,189.5,188.6,186.18,183.75,26145,19068,28577,1.84,1.5,0.34,72.99%,77.98%,2365.38,990.44,32.330002,9778.78
2017/2/23,188,189.5,187,188.5,189.3,188.9,186.58,183.8,36096,22205,27261,1.73,1.54,0.19,63.48%,73.14%,2362.82,990.07,32.07,9769.31
2017/2/24,187.5,190.5,187.5,189,189.2,189.05,186.98,183.9,26177,26737,27263,1.67,1.57,0.1,60.84%,69.04%,2363.81,973.87,31.75,9750.47
2017/3/1,188.5,188.5,186,186,188.4,188.9,187.03,183.97,48263,33734,27417,1.42,1.54,-0.12,40.56%,59.55%,2363.64,969.38,31.469999,9674.78
2017/3/2,188,188.5,185,186,187.6,188.6,187.05,184,40880,35512,27513,1.18,1.47,-0.28,32.59%,50.56%,2395.96,985.26,31.58,9691.8
2017/3/3,184.5,185,184,184,186.7,188.1,187.03,184.03,28214,35926,27497,0.82,1.34,-0.52,21.73%,40.95%,2381.92,974.33,30.870001,9648.21
2017/3/6,184,184.5,183.5,183.5,185.7,187.5,186.98,184.04,12633,31233,26719,0.48,1.17,-0.69,14.49%,32.13%,2383.12,973.97,30.85,9682.63
2017/3/7,184,185.5,184,185.5,185,187.1,187.03,184.08,22816,30561,28649,0.32,1,-0.68,18.55%,27.60%,2375.31,974.18,30.85,9738.07
2017/3/8,186,188,185.5,187,185.2,186.8,187.15,184.23,38657,28640,31187,0.33,0.86,-0.53,27.92%,27.71%,2368.39,976.85,31.309999,9753.45
2017/3/9,185.5,186,184,184.5,184.9,186.25,187.2,184.33,31119,26688,31100,0.17,0.72,-0.56,23.38%,26.26%,2362.98,979,31.219999,9658.61
2017/3/10,184,184.5,183,183.5,184.8,185.75,187.18,184.35,24886,26022,30974,-0.05,0.57,-0.62,17.81%,23.44%,2364.87,980.48,30.98,9627.89
2017/3/13,185,186.5,185,186.5,185.4,185.55,187.23,184.43,11025,25701,28467,-0.03,0.45,-0.48,33.08%,26.66%,2372.6,991.94,31.059999,9697.34
2017/3/14,188,188,186,186,185.5,185.25,187.15,184.44,24373,26012,28287,0.02,0.36,-0.34,40.24%,31.18%,2373.47,999.39,31.5,9744.21
2017/3/15,185.5,187,185.5,186.5,185.4,185.3,187.1,184.45,14147,21110,24875,0.05,0.3,-0.25,50.16%,37.51%,2365.45,996.33,31.209999,9740.31
2017/3/16,188,190,188,190,186.5,185.7,187.15,184.53,32453,21377,24032,0.33,0.31,0.02,66.77%,47.26%,2385.26,1004.65,31.91,9837.83
2017/3/17,189.5,191.5,189,191.5,188.1,186.45,187.28,184.63,38698,24139,25081,0.65,0.37,0.27,77.85%,57.46%,2381.38,1002.81,32.41,9908.69
2017/3/20,191.5,191.5,189.5,191.5,189.1,187.25,187.38,184.69,16532,25241,25471,0.9,0.48,0.42,85.23%,66.72%,2378.25,1004.6,32.59,9912.97
2017/3/21,192,195,191.5,195,190.9,188.2,187.65,184.83,33662,27098,26555,1.34,0.65,0.68,90.15%,74.53%,2373.47,1012.29,32.849998,9972.49
2017/3/22,192.5,193.5,191.5,193.5,192.3,188.85,187.83,184.97,27767,29822,25466,1.57,0.84,0.74,89.27%,79.44%,2344.02,988.42,32.48,9922.66
2017/3/23,192,193.5,192,193.5,193,189.75,188,185.15,18831,27098,24237,1.75,1.02,0.73,87.85%,82.24%,2348.45,999.34,32.689999,9930.74
2017/3/24,192,193,192,192.5,193.2,190.65,188.2,185.32,17722,22903,23521,1.82,1.18,0.64,83.13%,82.54%,2345.96,996.85,32.560001,9902.98
2017/3/27,194.5,194.5,192,193,193.5,191.3,188.43,185.53,29868,25570,25405,1.9,1.32,0.58,81.73%,82.27%,2343.98,1004.35,32.810001,9876.77
2017/3/28,195,195,192.5,194.5,193.4,192.15,188.7,185.79,39522,26742,26920,2.03,1.47,0.56,85.44%,83.33%,2341.59,1005.95,33.169998,9876.45
2017/3/29,194.5,194.5,191,191.5,193,192.65,188.98,186.01,33839,27956,28889,1.94,1.56,0.38,70.85%,79.17%,2358.57,1008.97,33.349998,9856.25
