Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Vol,MA5,MA10,DIF12-26,MACD9,OSC,K,D,RSI 6,RSI 12,BBand width,Band%EMA3
2013/4/3,243.5,246.5,241,246.5,243.7,243.6,245.85,270.04,8026,7338,7800,-6.61,-7.72,1.11,44.70%,46.03%,54.28%,45.64%,11.62%,13.28%
2013/4/8,245,245,240,241,243.1,243.8,244.6,269.05,11125,8091,7695,-6.42,-7.46,1.04,32.47%,41.51%,41.12%,40.61%,9.00%,11.14%
2013/4/9,245.5,248.5,244,244.5,243.1,244.25,243.85,268.08,17063,9686,8802,-5.9,-7.15,1.25,33.64%,38.89%,50.32%,44.83%,7.08%,9.11%
2013/4/10,246.5,249,245,247.5,244.5,244.65,243.6,267.3,9110,10286,8960,-5.28,-6.77,1.49,42.43%,40.07%,57.20%,48.26%,6.47%,7.79%
2013/4/11,250,256.5,249.5,256.5,247.2,245.65,243.88,266.79,18642,12793,10303,-4.14,-6.25,2.11,61.62%,47.25%,71.43%,57.02%,7.52%,7.65%
2013/4/12,259,263,255.5,261.5,250.2,246.95,244.9,266.35,19000,14988,11163,-2.74,-5.55,2.8,72.24%,55.58%,76.62%,61.02%,9.68%,8.66%
2013/4/15,264,266.5,257,258,253.6,248.35,245.75,266.04,13716,15506,11799,-1.66,-4.77,3.11,70.80%,60.65%,66.48%,56.97%,10.57%,9.62%
2013/4/16,257,265,255,263.5,257.4,250.25,247.2,265.75,8113,13716,11701,-0.65,-3.94,3.3,76.76%,66.02%,73.17%,61.37%,11.39%,10.50%
2013/4/17,264,272,263.5,272,262.3,253.4,248.8,265.7,14910,14876,12581,0.81,-2.99,3.8,84.51%,72.18%,80.42%,67.04%,13.93%,12.22%
2013/4/18,275,284,274.5,282,267.4,257.3,250.45,265.78,23049,15758,14275,2.79,-1.84,4.63,88.16%,77.51%,85.83%,72.27%,18.03%,15.13%
2013/4/19,286,287,279,279.5,271,260.6,252.1,265.59,19630,15884,15436,4.37,-0.6,4.96,86.29%,80.44%,79.26%,69.27%,20.45%,17.79%
2013/4/22,280,282,277,277,274.8,264.2,254,265.42,7434,14627,15067,5.31,0.59,4.73,82.92%,81.26%,72.60%,66.27%,21.42%,19.60%
2013/4/23,276.5,277,267,268,275.7,266.55,255.4,265.07,22308,17466,15591,5.33,1.53,3.8,71.73%,78.09%,53.25%,56.65%,21.19%,20.40%
2013/4/24,270,278.5,267.5,278.5,277,269.65,257.15,265.05,14826,17449,16163,5.75,2.38,3.37,72.30%,76.16%,65.95%,63.41%,21.98%,21.19%
2013/4/25,280,284,279.5,282,277,272.2,258.93,264.95,17161,16272,16015,6.49,3.2,3.29,76.32%,76.21%,69.29%,65.38%,23.00%,22.09%
2013/4/26,285,289,277.5,277.5,276.6,273.8,260.38,264.8,23505,17047,16465,6.89,3.94,2.95,72.94%,75.12%,60.19%,60.80%,23.37%,22.73%
2013/4/29,285,290,284,290,279.2,277,262.68,264.81,23578,20276,17451,7.76,4.7,3.06,81.96%,77.40%,72.31%,67.66%,24.39%,23.56%
2013/4/30,298,305,296.5,301,285.8,280.75,265.5,265.1,36519,23118,20292,9.35,5.63,3.72,84.46%,79.76%,79.05%,72.31%,26.33%,24.95%
2013/5/2,295,296.5,289,295,289.1,283.05,268.23,265.33,29790,26111,21780,9.93,6.49,3.44,80.87%,80.13%,68.19%,66.61%,26.27%,25.61%
2013/5/3,283,287.5,277.5,279.5,288.6,282.8,270.05,265.26,27526,28184,22228,9.24,7.04,2.2,64.88%,75.04%,47.82%,54.50%,24.85%,25.23%
2013/5/6,281,283,275.5,280.5,289.2,282.9,271.75,265.26,12050,25893,21470,8.5,7.33,1.17,55.09%,68.39%,49.00%,55.07%,23.57%,24.40%
2013/5/7,276,282,275,279.5,287.1,283.15,273.68,265.18,9601,23097,21686,7.76,7.42,0.34,47.40%,61.40%,47.71%,54.32%,21.10%,22.75%
2013/5/8,280,282,276,278,282.5,284.15,275.35,264.98,9633,17720,20419,7.05,7.35,-0.29,34.93%,52.57%,45.54%,53.14%,18.60%,20.67%
2013/5/9,279.5,286.5,277,284,280.3,284.7,277.18,264.85,14504,14663,20387,6.77,7.23,-0.46,33.29%,46.15%,55.28%,57.21%,16.17%,18.42%
2013/5/10,282.5,282.5,278,279,280.2,284.4,278.3,264.67,9061,10970,19577,6.21,7.03,-0.82,26.64%,39.64%,46.89%,53.03%,14.59%,16.51%
2013/5/13,277,281.5,277,281,280.3,284.75,279.28,264.59,5562,9672,17782,5.73,6.77,-1.03,24.42%,34.57%,50.50%,54.48%,13.47%,14.99%
2013/5/14,282.5,286,279,280.5,280.5,283.8,280.4,264.83,9296,9611,16354,5.41,6.5,-1.09,24.81%,31.32%,49.49%,54.02%,11.46%,13.23%
2013/5/15,280,282.5,279,282,281.3,281.9,281.33,265.01,7020,9089,13404,5.08,6.21,-1.13,35.21%,32.61%,52.88%,55.25%,10.01%,11.62%
2013/5/16,285,291.5,284,290,282.5,281.4,282.23,265.31,18000,9788,12225,5.37,6.04,-0.68,53.77%,39.67%,67.02%,61.25%,9.84%,10.73%
2013/5/17,293,294.5,285,285,283.7,281.95,282.38,265.36,13060,10588,10779,5.41,5.92,-0.51,52.94%,44.09%,54.71%,56.12%,9.87%,10.30%
2013/5/20,288.5,292.5,285.5,292,285.9,283.1,283,265.6,9409,11357,10515,5.63,5.86,-0.23,64.12%,50.77%,65.39%,61.10%,10.23%,10.26%
2013/5/21,292,293.5,288,288.5,287.5,284,283.58,265.76,7368,10971,10291,5.67,5.82,-0.15,64.65%,55.40%,57.28%,57.54%,10.15%,10.21%
2013/5/22,292,293,288.5,288.5,288.8,285.05,284.6,265.93,4570,10481,9785,5.64,5.79,-0.15,65.01%,58.60%,57.28%,57.54%,8.87%,9.54%
2013/5/23,289.5,293.5,282.5,282.5,287.3,284.9,284.8,266.01,16439,10169,9979,5.2,5.67,-0.47,53.81%,57.01%,43.86%,51.42%,8.67%,9.10%
2013/5/24,284.5,285,276.5,279,286.1,284.9,284.65,266.07,10901,9737,10163,4.37,5.41,-1.04,40.51%,51.51%,37.68%,48.16%,8.82%,8.96%
2013/5/27,279,281,277,279.5,283.6,284.75,284.75,266.12,4854,8826,10092,3.61,5.05,-1.44,32.56%,45.19%,39.15%,48.67%,8.68%,8.82%
2013/5/28,280.5,283.5,278.5,282.5,282.4,284.95,284.38,266.21,6913,8735,9853,3.18,4.68,-1.49,32.82%,41.07%,47.98%,51.76%,8.54%,8.68%
2013/5/29,283.5,283.5,278.5,279,280.5,284.65,283.28,266.19,9576,9737,10109,2.67,4.27,-1.61,26.51%,36.21%,39.88%,48.08%,6.81%,7.75%
2013/5/30,279,282.5,278,280,280,283.65,282.53,266.18,7206,7890,9030,2.25,3.87,-1.62,24.53%,32.32%,43.17%,49.20%,5.73%,6.74%
2013/5/31,282.5,283,276.5,276.5,279.5,282.8,282.38,266.24,7768,7263,8500,1.73,3.44,-1.71,16.36%,27.00%,35.10%,45.44%,5.96%,6.35%
2013/6/3,279.5,290.5,278,290.5,281.7,282.65,282.88,266.83,18233,9939,9383,2.04,3.16,-1.12,38.36%,30.78%,65.79%,59.09%,6.42%,6.38%
2013/6/4,290.5,291.5,286,287.5,282.7,282.55,283.28,267.18,11633,10883,9809,2.33,2.99,-0.67,47.14%,36.24%,58.66%,55.82%,6.46%,6.42%
2013/6/5,292,294,285,285,283.9,282.2,283.63,267.61,13755,11719,10728,2.45,2.89,-0.43,47.62%,40.03%,52.92%,53.16%,6.24%,6.33%
2013/6/6,285.5,287.5,281,281,284.1,282.05,283.48,268.08,8863,12050,9970,2.15,2.74,-0.59,40.32%,40.12%,44.55%,49.06%,6.29%,6.31%
2013/6/7,282,283,273.5,274,283.6,281.55,283.23,268.47,12760,13049,10156,1.37,2.47,-1.09,27.69%,35.98%,33.45%,42.77%,6.82%,6.56%
2013/6/10,276,279.5,271,273.5,280.2,280.95,282.85,269.01,9216,11245,10592,0.61,2.09,-1.48,22.08%,31.35%,32.75%,42.35%,7.44%,7.00%
2013/6/11,275.5,276,271.5,271.5,277,279.85,282.4,269.52,5814,10082,10482,-0.14,1.65,-1.78,15.45%,26.05%,29.76%,40.59%,8.21%,7.61%
2013/6/13,270,273.5,265,265,273,278.45,281.55,270.03,12289,9788,10754,-1.16,1.09,-2.24,10.30%,20.80%,21.95%,35.40%,9.85%,8.73%
2013/6/14,267,268.5,258.5,260.5,268.9,276.5,280.08,270.37,11526,10321,11186,-2.35,0.4,-2.75,8.74%,16.78%,18.02%,32.28%,11.46%,10.09%
2013/6/17,262.5,266,260,266,267.3,275.45,279.13,270.65,7509,9271,11160,-3.06,-0.29,-2.77,12.87%,15.48%,35.07%,39.40%,12.18%,11.14%
2013/6/18,266,269.5,264,266.5,265.9,273.05,277.85,270.98,5870,8602,9924,-3.42,-0.92,-2.5,16.09%,15.68%,36.51%,40.03%,12.07%,11.60%
2013/6/19,268.5,269,260.5,260.5,263.7,270.35,276.45,271.34,8505,9140,9611,-3.97,-1.53,-2.44,13.03%,14.80%,27.67%,35.26%,12.75%,12.18%
2013/6/20,258.5,259.5,249.5,250,260.7,266.85,274.53,271.51,17971,10276,10032,-5.19,-2.26,-2.93,9.18%,12.93%,18.34%,28.73%,14.69%,13.44%
2013/6/21,241,251.5,240,248.5,258.3,263.6,272.83,271.59,19644,11900,11110,-6.49,-3.11,-3.39,13.29%,13.05%,17.34%,27.93%,16.68%,15.06%
2013/6/24,245.5,247.5,238,238,252.7,260,270.78,271.45,13355,13069,11170,-7.98,-4.08,-3.9,8.86%,11.65%,11.89%,23.00%,20.04%,17.55%
2013/6/25,238,248,236,243.5,248.1,257,268.98,271.37,15364,14968,11785,-8.86,-5.04,-3.83,12.58%,11.96%,26.43%,30.05%,21.76%,19.66%
2013/6/26,248,248,242.5,245.5,245.1,254.4,267.13,271.39,10720,15411,12275,-9.25,-5.88,-3.37,17.84%,13.92%,31.37%,32.50%,22.67%,21.16%
2013/6/27,247,247.5,239,240.5,243.2,251.95,265.2,271.33,8707,13558,11917,-9.72,-6.65,-3.07,16.37%,14.74%,26.11%,29.67%,24.03%,22.60%
2013/6/28,241,246,239,239,241.3,249.8,263.15,271.3,10274,11684,11792,-10.07,-7.33,-2.74,13.90%,14.46%,24.62%,28.84%,25.12%,23.86%
2013/7/1,238,238,229,231,239.9,246.3,260.88,271.1,23019,13617,13343,-10.91,-8.05,-2.86,10.93%,13.28%,18.05%,24.83%,27.02%,25.44%
2013/7/2,231,233.5,218,218.5,234.9,241.5,257.28,270.63,24600,15464,15216,-12.25,-8.89,-3.36,7.69%,11.42%,12.02%,20.08%,28.82%,27.13%
2013/7/3,218,222.5,206,207.5,227.3,236.2,253.28,270.08,30587,19437,17424,-14.05,-9.92,-4.13,6.23%,9.69%,8.89%,16.96%,31.81%,29.47%
2013/7/4,207.5,209.5,200,201,219.4,231.3,249.08,269.35,23292,22354,17956,-15.95,-11.13,-4.82,4.84%,8.07%,7.50%,15.41%,34.98%,32.22%
2013/7/5,204,208.5,202.5,203,212.2,226.75,245.18,268.61,17674,23834,17759,-17.14,-12.33,-4.81,5.31%,7.15%,12.54%,17.92%,37.00%,34.61%
2013/7/8,195,196.5,189,189,203.8,221.85,240.93,267.48,26534,24537,19077,-18.95,-13.65,-5.29,3.54%,5.95%,8.60%,14.61%,41.09%,37.85%
2013/7/9,183,189,181.5,188.5,197.8,216.35,236.68,266.27,31867,25991,20727,-20.46,-15.01,-5.45,5.90%,5.93%,8.49%,14.51%,44.04%,40.94%
2013/7/10,191,195,189.5,191,194.5,210.9,232.65,265.15,19216,23717,21577,-21.04,-16.22,-4.82,8.84%,6.90%,15.24%,17.71%,45.69%,43.32%
2013/7/11,195,195,193,193.5,193,206.2,229.08,263.98,12153,21489,21922,-21.08,-17.19,-3.89,12.97%,8.93%,22.13%,20.95%,46.79%,45.05%
2013/7/12,194,196.5,188.5,191.5,190.7,201.45,225.63,262.64,12249,20404,22119,-21.02,-17.96,-3.06,15.06%,10.97%,20.53%,20.25%,47.81%,46.43%
2013/7/15,189,192,187,192,191.3,197.55,221.93,261.14,11794,17456,20997,-20.82,-18.53,-2.29,18.58%,13.51%,22.22%,20.97%,47.30%,46.86%
2013/7/16,194,195,192,192.5,192.1,194.95,218.23,259.69,6660,12414,19203,-20.26,-18.88,-1.38,25.48%,17.50%,24.15%,21.73%,45.60%,46.23%
2013/7/17,193,195,190.5,193.5,192.6,193.55,214.88,258.3,7247,10021,16869,-19.57,-19.02,-0.56,31.80%,22.26%,28.43%,23.35%,43.61%,44.92%
2013/7/18,193.5,193.5,180,181,190.1,191.55,211.43,256.85,14689,10528,16008,-19.55,-19.12,-0.43,23.22%,22.58%,15.41%,18.21%,43.66%,44.29%
2013/7/19,175,175.5,168.5,168.5,185.5,188.1,207.43,255.02,19266,11931,16168,-20.4,-19.38,-1.02,15.48%,20.22%,9.94%,14.69%,44.81%,44.55%
2013/7/22,168,171,163,168.5,180.8,186.05,203.95,253.13,12166,12006,14731,-21.03,-19.71,-1.32,15.79%,18.74%,9.94%,14.69%,46.28%,45.42%
2013/7/23,169.5,178,167.5,175.5,177.4,184.75,200.55,251.43,25768,15827,14121,-20.77,-19.92,-0.85,22.97%,20.15%,29.97%,24.44%,44.94%,45.18%
2013/7/24,175,178,170.5,170.5,172.8,182.7,196.8,249.43,16849,17748,13884,-20.48,-20.03,-0.44,22.77%,21.02%,25.17%,22.44%,42.52%,43.85%
2013/7/25,169.5,179,166.5,176.5,171.9,181,193.6,247.36,26129,20036,15282,-19.83,-19.99,0.16,29.24%,23.76%,39.19%,29.94%,38.79%,41.32%
2013/7/26,178,180,174,175,173.2,179.35,190.4,245.36,15744,19331,15631,-18.99,-19.79,0.8,32.00%,26.51%,37.11%,29.17%,33.65%,37.48%
2013/7/29,172,173,166.5,168.5,173.2,177,187.28,243.51,15415,19981,15993,-18.66,-19.57,0.9,27.06%,26.69%,29.06%,26.01%,29.31%,33.40%
2013/7/30,168.5,173,167.5,171,172.3,174.85,184.9,241.68,11894,17206,16517,-18.07,-19.27,1.19,26.78%,26.72%,35.51%,29.22%,26.25%,29.82%
2013/7/31,159.5,159.5,159.5,159.5,170.1,171.45,182.5,239.68,7160,15268,16508,-18.3,-19.07,0.78,17.86%,23.77%,23.65%,23.99%,26.68%,28.25%
2013/8/1,148.5,148.5,148.5,148.5,164.5,168.2,179.88,237.53,5034,11049,15543,-19.14,-19.09,-0.05,11.90%,19.81%,17.09%,20.22%,30.00%,29.12%
2013/8/2,142,146,142,143,158.1,165.65,176.88,235.18,44926,16886,18109,-19.98,-19.26,-0.71,8.81%,16.15%,14.65%,18.62%,33.10%,31.11%
2013/8/5,148.5,153,148.5,153,155,164.1,175.08,233.08,24981,18799,19390,-19.74,-19.36,-0.38,15.52%,15.94%,34.91%,29.65%,34.81%,32.96%
2013/8/6,149.5,151,147,148.5,150.5,161.4,173.08,230.87,17034,19827,18517,-19.58,-19.4,-0.18,16.05%,15.98%,30.94%,27.80%,36.86%,34.91%
2013/8/7,148.5,151,147.5,150,148.6,159.35,171.03,228.69,11914,20778,18023,-19.16,-19.35,0.2,17.72%,16.56%,33.94%,29.40%,37.77%,36.34%
2013/8/8,150.5,153,149,150,148.9,156.7,168.85,226.49,11432,22057,16553,-18.54,-19.19,0.65,20.41%,17.84%,33.94%,29.40%,37.67%,37.00%
2013/8/9,153,160.5,151,159,152.1,155.1,167.23,224.31,23700,17812,17349,-17.3,-18.81,1.51,31.89%,22.52%,51.98%,39.06%,36.23%,36.62%
2013/8/12,159,160.5,156.5,158,153.1,154.05,165.53,222.19,11292,15074,16937,-16.06,-18.26,2.2,50.09%,31.71%,50.15%,38.42%,34.18%,35.40%
2013/8/13,160,163,159,159.5,155.3,152.9,163.88,219.98,11796,14027,16927,-14.74,-17.56,2.82,61.17%,41.53%,53.12%,40.02%,31.15%,33.27%
2013/8/14,160,160.5,154.5,156,156.5,152.55,162,217.78,13585,14361,17569,-13.82,-16.81,2.99,63.00%,48.69%,45.54%,37.54%,26.88%,30.08%
2013/8/15,153,158,152,158,158.1,153.5,160.85,215.6,12266,14528,18293,-12.97,-16.04,3.08,64.92%,54.10%,50.39%,39.86%,24.86%,27.47%
2013/8/16,157,157.5,153.5,154,157.1,154.6,160.13,213.46,8762,11540,14676,-12.29,-15.29,3,57.86%,55.35%,41.51%,36.87%,24.84%,26.15%
2013/8/19,156,157.5,153,153,156.1,154.6,159.35,211.36,7547,10791,12933,-11.66,-14.57,2.9,50.40%,53.70%,39.42%,36.13%,24.76%,25.45%
2013/8/20,153,154,149.5,149.5,154.1,154.7,158.05,209.19,11917,10815,12421,-11.32,-13.92,2.59,34.79%,47.40%,32.56%,33.55%,23.66%,24.56%
2013/8/22,145,149.5,145,149.5,152.8,154.65,157,206.98,10558,10210,12286,-11.1,-13.35,2.25,31.53%,42.11%,32.56%,33.55%,23.10%,23.83%
2013/8/23,151.5,155.5,150.5,155,152.2,155.15,155.93,204.91,9536,9664,12096,-10.36,-12.76,2.4,39.54%,41.25%,51.62%,41.36%,20.24%,22.03%
2013/8/26,156,157,152.5,152.5,151.9,154.5,154.8,202.78,5717,9055,10298,-9.69,-12.14,2.45,40.25%,40.92%,44.73%,39.09%,17.02%,19.52%
2013/8/27,153,154,150,150,151.3,153.7,153.88,200.68,6453,8836,9814,-9.26,-11.57,2.31,37.58%,39.81%,38.55%,36.87%,15.22%,17.37%
2013/8/28,150,151,147.5,148,151,152.55,152.73,198.3,7801,8013,9414,-9.01,-11.05,2.05,32.75%,37.45%,34.03%,35.13%,11.72%,14.54%
2013/8/29,150,151.5,148,148,150.7,151.75,152.15,195.98,6765,7254,8732,-8.69,-10.58,1.89,29.83%,34.91%,34.03%,35.13%,11.31%,12.93%
2013/8/30,149,156.5,148,156.5,151,151.6,152.55,193.83,17113,8770,9217,-7.9,-10.04,2.14,50.55%,40.13%,61.57%,47.62%,11.32%,12.12%
2013/9/2,148.5,151.5,146,147.5,150,150.95,152.78,191.61,24514,12529,10792,-7.69,-9.57,1.88,40.65%,40.30%,40.23%,38.96%,10.24%,11.18%
2013/9/3,148,149,146.5,147.5,149.5,150.4,152.5,189.5,11178,13474,11155,-7.48,-9.16,1.67,34.04%,38.21%,40.23%,38.96%,10.69%,10.93%
2013/9/4,147.5,147.5,137.5,137.5,147.4,149.2,151.95,187.23,24997,16913,12463,-7.84,-8.89,1.05,22.70%,33.04%,25.88%,31.40%,13.61%,12.27%
2013/9/5,132,134.5,128,131,144,147.35,151,184.89,36204,22801,15028,-8.74,-8.86,0.12,18.58%,28.22%,20.25%,27.61%,18.28%,15.27%
2013/9/6,131.5,134,130.5,131,138.9,144.95,150.05,182.66,15078,22394,15582,-9.3,-8.95,-0.35,15.89%,24.11%,20.25%,27.61%,21.76%,18.52%
2013/9/9,130,130,122,126,134.6,142.3,148.4,180.42,30810,23653,18091,-10.09,-9.18,-0.91,14.46%,20.89%,16.31%,24.86%,25.41%,21.96%
2013/9/10,129,133,127.5,132.5,131.6,140.55,147.13,178.19,22809,25980,19727,-10.16,-9.37,-0.79,19.79%,20.53%,35.78%,34.16%,26.53%,24.25%
2013/9/11,133.5,135,131,135,131.1,139.25,145.9,176,14203,23821,20367,-9.89,-9.48,-0.41,25.75%,22.27%,42.00%,37.41%,26.50%,25.37%
2013/9/12,135,143,134,141,133.1,138.55,145.15,174.01,21978,20976,21888,-9.11,-9.4,0.3,38.64%,27.72%,54.66%,44.58%,25.99%,25.68%
2013/9/13,141,141.5,138,138,134.5,136.7,144.15,172.14,12473,20455,21424,-8.46,-9.21,0.75,45.51%,33.65%,48.33%,41.96%,25.17%,25.43%
2013/9/14,138,139.5,136.5,139,137.1,135.85,143.4,170.32,6598,15612,19633,-7.89,-8.95,1.06,52.56%,39.96%,50.62%,43.17%,24.67%,25.05%
2013/9/16,134,137,132.5,137,138,134.8,142.6,168.63,13854,13821,19900,-7.56,-8.67,1.11,58.85%,46.25%,45.76%,41.29%,24.29%,24.67%
2013/9/17,136,141.5,136,140,139,135.05,142.13,166.91,16341,14249,19035,-6.93,-8.32,1.39,67.81%,53.44%,53.75%,45.20%,24.00%,24.33%
2013/9/18,141,141.5,138,138.5,138.5,135.8,141.58,165.13,8834,11620,16298,-6.39,-7.93,1.55,71.39%,59.42%,49.39%,43.62%,23.70%,24.02%
2013/9/23,140,142.5,139,139,138.7,136.6,140.78,163.43,8364,10798,15626,-5.82,-7.51,1.69,72.33%,63.72%,50.98%,44.33%,22.20%,23.11%
2013/9/24,139,142.5,139,140,138.9,138,140.15,161.78,9596,11398,13505,-5.28,-7.07,1.79,73.22%,66.89%,54.42%,45.82%,20.93%,22.02%
2013/9/25,139,139,134,135,138.5,138.25,139.4,160.18,14211,11469,12645,-5.16,-6.68,1.53,56.75%,63.51%,38.29%,39.98%,20.23%,21.13%
2013/9/26,134,136,133,134,137.3,138.15,138.7,158.78,9389,10079,12164,-5.13,-6.37,1.25,42.83%,56.62%,35.74%,38.90%,19.77%,20.45%
2013/9/27,134,135.5,129,130,135.6,137.05,137.8,157.48,13758,11064,11342,-5.29,-6.16,0.87,31.02%,48.09%,27.10%,34.79%,19.61%,20.03%
2013/9/30,130,132.5,129,132,134.2,136.45,136.58,156.33,13995,12190,11494,-5.34,-5.99,0.65,28.09%,41.42%,36.34%,38.34%,15.59%,17.81%
2013/10/1,131,133,127,133,132.8,135.85,135.85,155.17,15384,13347,12373,-5.31,-5.86,0.55,31.63%,38.16%,40.83%,40.12%,13.96%,15.88%
2013/10/2,134,134.5,132,132.5,132.3,135.4,135.1,154.23,8549,12215,11842,-5.11,-5.71,0.59,32.91%,36.41%,39.17%,39.50%,11.73%,13.81%
2013/10/3,132.5,133.5,131,133,132.1,134.7,134.88,153.3,8400,12017,11048,-4.92,-5.55,0.63,34.85%,35.89%,42.00%,40.50%,11.70%,12.75%
2013/10/4,127.5,137.5,127.5,135,133.1,134.35,135.08,152.37,24146,14095,12579,-4.63,-5.37,0.74,40.44%,37.40%,52.59%,44.53%,11.39%,12.07%
2013/10/7,132,132,126,126,131.9,133.05,134.83,151.24,19426,15181,13685,-4.84,-5.26,0.42,26.96%,33.92%,26.48%,33.43%,12.59%,12.33%
2013/10/8,125,127.5,125,126.5,130.6,131.7,134.85,150.16,11225,14349,13848,-5.04,-5.22,0.17,21.97%,29.94%,28.84%,34.42%,12.44%,12.38%
2013/10/9,127,132,127,128.5,129.8,131.05,134.65,149.1,12866,15213,13714,-4.93,-5.16,0.23,23.98%,27.95%,38.32%,38.42%,13.04%,12.71%
2013/10/11,130.5,132,126,126,128.4,130.25,134.2,147.99,13212,16175,14096,-4.91,-5.11,0.2,18.65%,24.85%,31.94%,35.47%,14.24%,13.47%
2013/10/14,126,128.5,124.5,126,126.6,129.85,133.45,146.87,10330,13412,13753,-4.94,-5.08,0.14,16.28%,22.00%,31.94%,35.47%,14.47%,13.97%
2013/10/15,128,128.5,126,127.5,126.9,129.4,132.93,145.98,6599,10846,13014,-4.81,-5.02,0.21,18.55%,20.85%,40.50%,38.82%,14.67%,14.32%
2013/10/16,129,129,123.5,125.5,126.7,128.65,132.25,145.26,11536,10909,12629,-4.78,-4.98,0.19,17.13%,19.61%,33.71%,36.10%,14.88%,14.60%
2013/10/17,127,133,125.5,132,127.4,128.6,132,144.65,14757,11287,13250,-4.32,-4.84,0.52,31.66%,23.62%,59.91%,48.84%,14.54%,14.57%
2013/10/18,132,134.5,130.5,133,128.8,128.6,131.65,143.94,13087,11262,13718,-3.74,-4.62,0.88,49.89%,32.38%,62.64%,50.50%,13.50%,14.04%
2013/10/21,134,134,130,130.5,129.7,128.15,131.25,143.28,9183,11032,12222,-3.37,-4.37,1.01,54.47%,39.74%,52.03%,46.40%,12.68%,13.36%
2013/10/22,132,139.5,132,139.5,132.1,129.5,131.28,142.66,25892,14891,12869,-2.53,-4,1.48,69.65%,49.71%,72.30%,59.35%,12.82%,13.09%
2013/10/23,139.5,140,136,136,134.2,130.45,131.08,142.01,16191,15822,13365,-1.89,-3.58,1.69,71.69%,57.04%,60.39%,53.83%,11.81%,12.45%
2013/10/24,136,145.5,136,145.5,136.9,132.15,131.6,141.63,29953,18861,15074,-0.88,-3.04,2.16,81.12%,65.07%,74.22%,63.80%,15.00%,13.72%
2013/10/25,145,153,143.5,150,140.3,134.55,132.4,141.28,45154,25275,18268,0.4,-2.35,2.75,84.03%,71.39%,78.49%,67.43%,19.19%,16.46%
2013/10/28,151,153,147,148.5,143.9,136.8,133.33,141.09,21108,27660,19346,1.41,-1.6,3.01,84.27%,75.68%,73.61%,65.06%,21.67%,19.06%
2013/10/29,146,147.5,144.5,145,145,138.55,133.98,141.03,19601,26401,20646,1.89,-0.9,2.79,79.81%,77.06%,62.71%,59.71%,22.83%,20.94%
2013/10/30,146.5,148,144,145,146.8,140.5,134.58,141.07,14906,26144,20983,2.24,-0.27,2.51,74.95%,76.35%,62.71%,59.71%,23.80%,22.37%
2013/10/31,144,144.5,140.5,144.5,146.6,141.75,135.18,140.93,16966,23547,21204,2.33,0.25,2.08,70.98%,74.56%,60.85%,58.88%,24.49%,23.43%
2013/11/1,145.5,147.5,142,144,145.4,142.85,135.73,140.85,18134,18143,21709,2.44,0.69,1.75,66.37%,71.83%,58.76%,58.01%,24.98%,24.20%
2013/11/4,147,151.5,145.5,151,145.9,144.9,136.53,140.87,25191,18960,23310,2.93,1.13,1.8,73.66%,72.44%,73.83%,65.76%,26.67%,25.44%
2013/11/5,151,151,140.5,140.5,145,145,137.25,140.71,21489,19337,22869,2.75,1.46,1.29,57.93%,67.60%,44.54%,50.51%,25.67%,25.55%
2013/11/6,144,147,143,146,145.2,146,138.23,140.49,19398,20236,23190,2.77,1.72,1.05,53.29%,62.83%,55.61%,56.30%,25.00%,25.28%
2013/11/7,149,155.5,148,152.5,146.8,146.7,139.43,140.4,30713,22985,23266,3.28,2.03,1.25,62.19%,62.62%,65.40%,62.03%,25.45%,25.36%
2013/11/8,154,155.5,151,152.5,148.5,146.95,140.75,140.28,23900,24138,21141,3.71,2.37,1.34,68.13%,64.45%,65.40%,62.03%,24.85%,25.11%
2013/11/11,152,152,148,149,148.1,147,141.9,140.17,13567,21813,20387,3.73,2.64,1.09,64.31%,64.40%,55.85%,57.22%,23.19%,24.15%
2013/11/12,150.5,155,147,155,151,148,143.28,140.12,18204,21156,20247,3.98,2.91,1.07,75.09%,67.97%,66.05%,62.64%,22.33%,23.24%
2013/11/13,156,157.5,153.5,154,152.6,148.9,144.7,140.12,21228,21522,20879,4.27,3.18,1.09,76.53%,70.82%,63.13%,61.23%,19.92%,21.58%
2013/11/14,155,155.5,152,153.5,152.8,149.8,145.78,140.13,11222,17624,20305,4.36,3.42,0.94,76.51%,72.72%,61.50%,60.49%,18.72%,20.15%
2013/11/15,153,154.5,151,152,152.7,150.6,146.73,140.17,12581,15360,19749,4.28,3.59,0.69,73.56%,73.00%,56.27%,58.18%,17.12%,18.64%
2013/11/18,153,156,152.5,152.5,153.4,150.75,147.83,140.22,11174,14882,18348,4.25,3.72,0.53,70.88%,72.29%,57.71%,58.75%,13.99%,16.31%
2013/11/19,154,156,153,154.5,153.3,152.15,148.58,140.21,10028,13247,17202,4.27,3.83,0.44,71.06%,71.88%,63.48%,61.07%,13.44%,14.88%
2013/11/20,156,159.5,155.5,157,153.9,153.25,149.63,140.28,20617,13124,17323,4.45,3.96,0.5,74.04%,72.60%,69.68%,63.85%,11.80%,13.34%
2013/11/21,157.5,158,154,155.5,154.3,153.55,150.13,140.38,11223,13125,15374,4.43,4.05,0.38,72.03%,72.41%,62.09%,61.00%,11.94%,12.64%
